Temperature,Heartbeat Rate,Steps Taken,Health Status
37.98,68,1857,1
38.55,75,2596,1
38.9,70,2567,1
38.54,83,2909,1
36.85,61,2753,1
38.23,81,2103,1
38.03,72,2147,1
38.59,58,3059,1
36.04,78,2743,1
39.04,107,2758,1
38.25,69,809,1
38.8,91,3676,1
38.23,66,2089,1
37.14,84,1956,1
37.01,42,2281,1
37.71,37,2043,1
38.46,86,3147,1
40.15,87,3049,1
37.37,63,2597,1
36.51,84,2481,1
39.06,103,3485,1
36.22,97,2650,1
37.21,78,3296,1
38.82,99,2838,1
37.76,68,3397,1
37.08,47,2400,1
38.86,108,2856,1
37.64,69,1743,1
36.62,110,2755,1
37.49,68,1263,1
37.29,107,3074,1
38.57,42,3849,1
38.89,75,2046,1
37.56,94,2969,1
38.42,90,2512,1
39.12,94,2078,1
38.44,59,1489,1
38.45,73,3600,1
36.4,61,2083,1
38.22,89,2824,1
37.76,104,3510,1
37.96,59,2860,1
38.8,56,1836,1
37.25,65,2043,1
37.59,93,3134,1
38.03,79,2668,1
37.34,65,1695,1
37.86,98,2504,1
39.07,80,2643,1
38.63,108,3277,1
37.15,56,2241,1
39.1,84,3883,1
38.24,71,3004,1
38.23,107,3022,1
37.69,92,1761,1
37.84,94,3854,1
38.83,114,3587,1
38.78,93,2023,1
38.74,63,3256,1
39.99,73,1903,1
38.21,72,2163,1
38.33,68,2013,1
39.74,96,2836,1
38.52,102,1898,1
39.43,83,1280,1
37.24,75,1883,1
38.04,78,2410,1
36.79,55,1852,1
38.3,116,2227,1
38.38,65,1512,1
38.61,90,3555,1
37.32,71,3227,1
37.82,77,3092,1
38.25,67,2820,1
37.21,67,1409,1
37.15,94,2710,1
38.34,60,1490,1
37.95,61,2025,1
38.19,105,2565,1
39.2,109,3269,1
38.22,69,2077,1
37.05,66,2696,1
37.72,104,2482,1
37.77,65,1768,1
37.25,99,2416,1
38.67,80,1962,1
38.51,82,2843,1
37.62,68,2284,1
38.39,64,2725,1
37.17,77,3285,1
38.16,80,4172,1
37.57,64,3121,1
37.92,80,3215,1
38.65,90,1511,1
37.09,52,2927,1
37.87,96,3171,1
38.63,106,2881,1
36.86,35,2209,1
37.6,45,1628,1
38.63,97,3122,1
38.67,88,3211,1
38.8,113,3361,1
36.2,66,2196,1
38.26,86,2488,1
39.55,58,3900,1
39.59,78,1374,1
37.92,69,2345,1
37.18,46,2392,1
38.96,56,2633,1
38.2,72,1902,1
37.58,70,2272,1
37.41,67,1568,1
38.51,94,2925,1
36.62,48,2471,1
37.35,66,1955,1
37.87,76,2628,1
38.03,53,2411,1
37.99,90,2246,1
37.55,54,2128,1
36.67,35,1763,1
37.55,79,2072,1
39.59,116,2655,1
37.64,81,3947,1
38.92,140,4105,1
37.45,69,2390,1
39.03,48,1985,1
38.29,83,2580,1
37.81,70,1364,1
39.93,96,3809,1
37.52,100,1654,1
37.22,104,3337,1
37.25,75,1271,1
36.86,45,2500,1
39.53,85,3495,1
36.68,57,2072,1
38.46,74,1689,1
39.09,94,2415,1
37.28,90,2688,1
38.06,86,2713,1
38.63,78,2756,1
38.24,77,2620,1
38.9,107,2692,1
38.45,96,2666,1
37.2,85,2244,1
36.65,84,1971,1
37.74,74,3434,1
38.35,102,2748,1
37.82,92,3504,1
36.53,45,869,1
35.6,36,995,1
38.43,120,2829,1
39.12,83,2214,1
37.01,62,1803,1
37.33,68,1731,1
38.37,90,2831,1
38.8,121,2612,1
39.28,59,3063,1
38.44,80,2918,1
39.33,90,2815,1
37.51,83,2260,1
38.74,75,3547,1
37.09,65,2292,1
37.74,58,2152,1
38.35,73,2699,1
38.45,37,2373,1
37.07,91,2926,1
38.08,45,3529,1
38.28,69,3880,1
37.75,78,3567,1
38.24,78,3398,1
38.1,69,1790,1
37.79,94,2666,1
38.22,100,3129,1
38.11,94,2571,1
37.4,98,2200,1
38.75,95,3419,1
38.58,94,3446,1
37.09,98,2975,1
37.42,76,1608,1
37.54,83,1673,1
38.17,80,2753,1
38.82,86,4164,1
38.65,82,2398,1
38.14,72,2255,1
37.84,71,2536,1
37.52,96,2721,1
37.03,47,1600,1
37.56,98,2781,1
38.82,84,3531,1
36.34,61,2231,1
38.16,62,4316,1
37.7,29,2169,1
38.73,66,3238,1
37.74,63,2706,1
36.03,61,2114,1
37.63,92,2906,1
36.75,66,1101,1
36.94,78,1585,1
39.34,92,2817,1
38.28,90,2995,1
38.57,97,3006,1
38.06,54,1950,1
37.68,61,3395,1
37.66,65,2440,1
37.44,62,2729,1
39.15,125,2154,1
38.86,96,2724,1
37.23,87,1750,1
36.0,35,1437,1
37.35,99,2837,1
36.97,51,2266,1
37.43,87,942,1
38.07,72,2082,1
37.66,95,2810,1
36.9,47,2081,1
39.31,101,3042,1
37.33,64,1000,1
39.56,87,2710,1
37.74,85,1680,1
38.76,99,3050,1
40.46,98,3402,1
37.35,71,2048,1
38.58,86,2173,1
38.59,110,2375,1
37.34,101,2817,1
37.57,47,2217,1
37.47,47,2425,1
37.3,58,2731,1
38.87,77,2590,1
37.1,80,2050,1
38.8,98,1994,1
37.29,61,2957,1
37.72,100,2121,1
38.27,68,2569,1
36.95,70,1752,1
38.21,78,2986,1
37.71,92,2295,1
38.43,85,2986,1
38.43,65,2638,1
37.07,91,2789,1
36.77,79,2497,1
38.66,80,2699,1
38.5,72,3080,1
37.99,52,2712,1
36.16,46,1919,1
38.75,63,2516,1
38.77,113,2908,1
36.77,45,1762,1
37.28,65,2705,1
38.11,62,2322,1
37.85,91,2580,1
37.57,73,1588,1
36.94,72,2916,1
37.64,99,4100,1
38.16,93,3038,1
38.24,75,2760,1
37.97,101,3256,1
37.59,78,2139,1
38.05,42,3011,1
38.15,62,2666,1
38.74,93,2499,1
37.42,84,3010,1
38.31,93,3032,1
36.89,74,1845,1
38.48,89,2305,1
37.68,50,1260,1
38.37,87,1275,1
36.98,73,2184,1
37.96,89,3181,1
36.37,74,2585,1
39.62,36,2203,1
37.95,106,2330,1
37.98,111,2703,1
38.8,71,2530,1
39.39,75,2796,1
37.03,47,2763,1
37.99,72,3393,1
36.73,70,1979,1
37.21,71,2504,1
36.48,69,1917,1
36.54,45,2103,1
38.22,92,1366,1
38.05,84,3809,1
37.7,54,2588,1
37.3,96,2867,1
39.09,95,3020,1
37.5,77,1794,1
38.41,58,1879,1
37.86,97,2326,1
37.17,78,2186,1
37.79,75,2430,1
38.14,61,3126,1
37.95,60,2544,1
36.42,44,3004,1
38.0,88,2460,1
38.59,74,3203,1
36.6,44,1141,1
38.07,76,3309,1
37.66,89,2896,1
36.93,68,4030,1
37.98,70,1925,1
37.85,67,3096,1
38.21,50,2823,1
36.81,88,1207,1
38.82,99,3783,1
38.64,92,3891,1
38.08,79,2830,1
37.13,63,2677,1
37.44,82,2561,1
37.92,78,2417,1
38.15,86,2924,1
39.05,94,2931,1
38.11,72,2816,1
38.53,75,2129,1
37.94,60,3509,1
38.33,60,2415,1
39.38,79,2481,1
37.66,71,2362,1
37.8,86,1529,1
38.78,93,2438,1
36.77,102,1772,1
35.66,58,1671,1
37.56,94,1816,1
37.32,56,2767,1
38.58,74,3177,1
37.38,42,2735,1
36.41,68,1769,1
37.15,97,3135,1
37.81,84,2589,1
36.75,90,2279,1
38.02,75,2000,1
39.18,96,2238,1
37.8,129,3185,1
37.53,42,2497,1
37.56,37,2460,1
38.48,90,3096,1
39.67,82,3197,1
38.26,57,2028,1
37.18,72,3630,1
36.67,30,1231,1
37.79,102,1828,1
36.8,113,2419,1
38.64,108,3776,1
36.64,68,3198,1
36.93,69,2890,1
38.73,102,3949,1
38.71,55,2991,1
38.46,95,2799,1
38.39,78,2626,1
36.79,69,1945,1
37.95,38,2362,1
36.92,53,2685,1
38.54,71,2246,1
39.76,116,2549,1
38.87,61,3897,1
37.76,67,3338,1
36.41,74,3284,1
40.04,81,2165,1
37.94,86,2478,1
39.07,111,3048,1
38.17,37,3462,1
39.4,46,1989,1
38.05,61,1963,1
37.14,69,2652,1
38.93,96,1937,1
38.42,82,2744,1
38.88,98,1633,1
38.82,96,1531,1
37.8,80,2396,1
37.82,76,2324,1
37.11,86,1502,1
37.22,51,1649,1
36.42,66,1871,1
36.02,36,2647,1
37.37,94,2711,1
37.33,57,1679,1
37.02,93,2119,1
36.92,77,1846,1
36.8,58,2465,1
38.92,87,3151,1
37.03,62,1848,1
38.73,83,3397,1
38.21,55,2912,1
36.88,59,1269,1
37.13,74,2512,1
39.34,94,2740,1
37.89,55,2362,1
38.26,96,2275,1
37.05,36,2028,1
39.26,100,2800,1
37.35,86,2802,1
37.76,77,3050,1
39.38,86,2359,1
38.19,94,2803,1
38.35,63,3268,1
38.16,71,1833,1
35.96,61,1181,1
36.75,64,1446,1
38.64,122,2705,1
37.06,43,3551,1
38.62,93,2355,1
38.6,64,3120,1
37.46,72,2791,1
38.04,69,2630,1
37.95,79,1965,1
38.97,110,2764,1
38.06,75,2787,1
37.28,103,2385,1
38.47,99,3371,1
37.78,68,2481,1
37.71,88,2657,1
37.82,79,2909,1
37.12,43,2979,1
36.64,50,1303,1
39.34,104,3234,1
38.21,72,1201,1
36.63,47,1145,1
38.03,62,1954,1
38.07,95,3608,1
37.25,67,2067,1
37.38,61,2207,1
36.82,68,2354,1
38.38,77,2681,1
36.94,61,2248,1
37.34,84,2281,1
39.85,124,2122,1
37.7,104,3265,1
38.75,77,1924,1
39.76,84,3957,1
36.83,84,2247,1
37.04,88,1672,1
37.24,83,2241,1
38.91,87,2308,1
38.46,80,2354,1
36.62,101,2250,1
37.79,75,2429,1
36.83,91,2940,1
35.85,50,1885,1
38.16,72,2332,1
37.51,71,2147,1
37.45,87,3171,1
38.4,89,2987,1
36.47,79,1859,1
38.54,90,2156,1
37.09,89,1708,1
36.87,54,1665,1
39.49,108,2093,1
38.21,96,2455,1
38.43,67,3217,1
38.75,40,2430,1
38.05,104,2120,1
38.03,84,1795,1
37.88,71,2399,1
38.55,97,2219,1
38.02,85,3188,1
36.02,57,2113,1
38.89,109,3092,1
37.75,41,2285,1
36.16,51,2403,1
38.37,43,1306,1
36.75,45,1900,1
39.04,113,2620,1
37.74,96,1531,1
36.4,48,2068,1
37.57,102,3180,1
37.29,72,3344,1
38.14,107,3625,1
39.47,87,2277,1
37.77,58,1778,1
37.1,81,2465,1
37.4,71,1511,1
37.77,69,2967,1
38.3,72,3009,1
36.46,52,1553,1
38.98,52,3008,1
37.47,64,3839,1
37.7,49,2708,1
37.66,68,2712,1
37.26,96,3313,1
37.47,73,2025,1
37.15,55,2465,1
37.85,67,2118,1
37.64,45,983,1
38.2,80,2972,1
37.51,69,2624,1
38.07,62,2117,1
38.58,105,1955,1
37.66,78,2553,1
37.49,89,2574,1
37.81,125,2774,1
38.01,97,1360,1
38.64,69,2450,1
37.73,85,3089,1
37.16,71,3007,1
37.24,93,3296,1
39.68,80,3697,1
38.33,72,2747,1
39.0,63,2778,1
37.18,59,2658,1
39.28,80,3014,1
39.38,94,2928,1
38.91,94,3625,1
36.21,28,1545,1
38.63,97,3180,1
37.75,67,1991,1
38.47,75,2163,1
36.51,110,2016,1
37.11,57,2403,1
37.9,97,2523,1
37.72,96,2363,1
37.18,82,1615,1
37.38,91,3248,1
37.57,91,2720,1
37.6,88,2433,1
36.64,56,2614,1
38.25,93,2805,1
36.9,26,697,1
37.3,78,2676,1
37.09,62,2833,1
37.77,41,1022,1
38.91,83,3244,1
37.69,84,2568,1
38.13,101,3020,1
38.19,80,1654,1
38.78,101,3048,1
37.28,95,2612,1
38.71,102,3027,1
37.95,82,2568,1
36.9,62,1592,1
37.95,93,2677,1
36.19,42,2376,1
38.11,54,2504,1
39.51,91,1576,1
37.54,64,2359,1
36.44,76,3261,1
38.62,86,2889,1
37.88,131,2366,1
37.57,87,2698,1
37.47,55,2433,1
38.93,73,3269,1
37.45,104,1768,1
37.59,92,2122,1
37.27,72,1442,1
37.57,78,3135,1
37.28,40,2017,1
37.83,50,2754,1
37.77,108,2044,1
37.53,64,3282,1
37.08,79,2216,1
38.58,100,3021,1
38.75,89,1704,1
37.47,67,3241,1
38.68,94,3038,1
37.28,55,1407,1
37.89,80,3475,1
38.89,70,3840,1
37.89,75,2410,1
36.59,80,2374,1
38.62,77,3025,1
37.5,86,2877,1
38.14,64,2576,1
36.94,42,967,1
36.57,47,1830,1
37.83,109,2945,1
37.72,54,1318,1
37.59,84,888,1
38.39,103,3715,1
37.41,90,3000,1
38.15,85,2173,1
38.59,45,1591,1
37.54,92,2651,1
39.18,112,2233,1
38.15,80,3148,1
38.24,94,2906,1
37.62,53,712,1
39.31,90,3234,1
36.57,113,2736,1
37.09,70,1773,1
36.72,84,771,1
38.29,81,2328,1
38.0,74,2372,1
38.59,77,3454,1
38.22,61,2450,1
38.38,69,1910,1
36.99,46,2991,1
36.54,53,2721,1
38.4,97,1993,1
35.65,103,3478,1
38.25,79,3060,1
35.37,59,2078,1
38.19,102,3303,1
37.36,54,1625,1
37.36,51,2264,1
38.24,71,2212,1
38.01,60,2928,1
39.47,69,3613,1
37.81,61,2412,1
37.22,67,2838,1
38.15,97,1670,1
38.8,117,2810,1
39.36,110,3651,1
37.18,69,2776,1
38.27,86,3192,1
36.86,112,1548,1
37.84,103,2696,1
37.91,86,2487,1
37.49,69,2048,1
38.42,72,2922,1
38.6,90,3148,1
37.08,81,2654,1
39.45,109,2720,1
37.03,29,2667,1
36.68,80,2537,1
39.23,112,3224,1
39.44,89,3368,1
38.27,108,3786,1
37.63,78,2967,1
37.9,73,2335,1
37.24,56,3673,1
38.19,96,1989,1
39.36,103,3891,1
38.07,98,2865,1
38.1,87,3374,1
37.98,82,2475,1
37.81,69,3117,1
38.19,82,2218,1
39.06,88,2640,1
37.95,55,2776,1
37.9,76,3352,1
37.1,66,2233,1
37.06,66,1600,1
37.5,90,2494,1
37.21,82,2894,1
36.99,71,1983,1
38.9,89,2380,1
37.22,86,3645,1
38.79,66,2694,1
39.43,122,3549,1
38.52,94,2935,1
38.29,81,1682,1
37.77,88,3778,1
37.1,68,2163,1
39.44,98,4003,1
39.07,98,3067,1
38.02,87,2396,1
36.64,83,1371,1
37.45,62,1998,1
38.29,89,2980,1
38.62,83,3346,1
38.03,64,2390,1
38.7,88,2924,1
36.82,42,3354,1
38.06,90,4083,1
37.52,65,1900,1
38.06,95,3053,1
36.96,55,2478,1
37.61,56,2122,1
36.88,78,2408,1
36.93,40,1602,1
36.91,63,2773,1
36.04,58,2391,1
36.78,58,2009,1
36.93,35,1692,1
36.22,58,1672,1
36.31,92,2318,1
38.23,65,2745,1
37.95,63,1642,1
36.78,68,2830,1
38.95,129,2821,1
37.11,79,1858,1
37.75,40,2551,1
38.53,59,2291,1
38.76,33,2188,1
37.3,78,2698,1
37.76,72,2976,1
37.84,45,1573,1
38.79,75,3816,1
37.53,107,3034,1
37.69,91,2695,1
37.94,47,2467,1
37.78,57,2199,1
37.19,111,3318,1
38.82,91,2502,1
37.43,74,1434,1
38.01,124,1892,1
38.31,97,2161,1
37.98,95,2846,1
38.43,50,2366,1
37.78,71,3051,1
37.85,124,2916,1
39.45,61,2908,1
36.97,57,2709,1
37.47,80,2716,1
39.26,105,1932,1
37.47,53,1835,1
37.46,74,2702,1
36.38,50,548,1
36.74,74,1576,1
37.97,78,2331,1
38.06,49,2435,1
37.68,111,2678,1
38.05,85,3388,1
38.69,52,1506,1
38.17,73,1968,1
38.93,94,2531,1
38.49,140,1558,1
37.2,79,2857,1
37.28,87,2931,1
39.03,97,3695,1
37.98,97,3695,1
37.42,55,3725,1
38.62,72,3836,1
38.88,58,2020,1
36.43,63,3303,1
38.45,81,3312,1
37.44,90,3048,1
38.36,51,2905,1
36.82,70,2618,1
37.09,65,2784,1
38.31,68,1578,1
36.66,59,1548,1
38.52,78,2223,1
37.69,108,2703,1
37.43,99,1184,1
39.6,102,4386,1
38.12,60,3154,1
37.22,52,2513,1
39.25,76,2232,1
38.28,104,2642,1
37.64,93,3378,1
38.46,87,2483,1
37.14,98,3571,1
38.26,67,3864,1
37.85,66,1672,1
38.03,105,4039,1
38.51,100,3027,1
37.59,75,1869,1
37.34,84,3074,1
36.87,63,2438,1
38.94,47,2585,1
37.2,97,1388,1
36.99,71,3330,1
37.56,65,1849,1
37.64,99,2064,1
37.97,81,1774,1
37.48,121,3191,1
39.97,84,3490,1
37.8,70,2719,1
39.4,86,2591,1
37.07,58,2205,1
37.62,54,2463,1
37.88,97,2784,1
39.1,113,3370,1
37.13,79,2685,1
37.08,36,2551,1
36.84,69,2337,1
38.44,87,2982,1
37.4,97,2154,1
38.6,41,3069,1
36.84,69,1138,1
38.61,95,2112,1
37.09,63,1847,1
37.23,43,1474,1
37.41,79,2099,1
38.79,51,2089,1
37.39,96,2789,1
38.8,55,2328,1
36.2,93,1542,1
37.87,55,2425,1
38.59,66,3648,1
38.85,71,3330,1
38.23,52,2599,1
37.09,71,2159,1
38.52,49,2213,1
39.01,72,3579,1
37.79,118,2423,1
37.28,63,2359,1
38.55,80,3106,1
37.84,86,1966,1
36.97,66,2429,1
37.55,47,1902,1
37.41,61,2181,1
37.53,77,3405,1
38.59,79,3094,1
36.36,61,1536,1
37.96,78,1974,1
37.02,64,3512,1
38.53,101,2087,1
38.01,69,2558,1
38.04,66,2230,1
38.26,71,2070,1
37.99,104,1496,1
38.25,93,2186,1
36.63,57,2477,1
36.66,57,1720,1
38.79,79,2962,1
38.47,91,3690,1
37.06,54,1846,1
37.48,103,3451,1
37.79,75,3387,1
37.94,62,2472,1
38.29,58,2133,1
38.03,81,1149,1
37.89,100,3245,1
39.32,87,1851,1
38.18,70,1922,1
39.45,80,2736,1
37.81,120,2529,1
38.29,79,3119,1
37.37,69,2740,1
37.29,74,1874,1
37.82,104,3308,1
38.04,74,2266,1
37.78,64,1576,1
38.15,44,3012,1
37.63,56,2944,1
37.39,66,2183,1
38.85,90,2439,1
38.09,57,2386,1
38.67,73,2058,1
38.65,74,3386,1
37.35,68,1665,1
37.29,76,3091,1
37.84,48,3391,1
39.27,52,1951,1
38.33,59,2257,1
37.35,75,3518,1
37.91,87,2239,1
36.76,79,2238,1
38.42,92,2092,1
36.71,70,2271,1
37.94,64,2397,1
37.77,67,2321,1
40.07,82,3278,1
37.68,55,1274,1
36.9,55,2221,1
38.79,108,2547,1
38.39,101,2704,1
37.63,61,2327,1
38.38,78,2825,1
38.05,79,2527,1
38.21,87,2653,1
38.13,58,2945,1
36.33,64,1649,1
37.73,62,2403,1
37.08,47,2985,1
38.08,95,1712,1
38.97,90,3149,1
37.49,39,2303,1
37.01,80,2926,1
37.54,81,2567,1
39.15,102,3464,1
36.45,82,1396,1
36.69,79,2581,1
37.51,56,1802,1
38.38,70,1697,1
39.77,107,3336,1
38.13,65,2199,1
37.97,88,1707,1
38.29,65,2915,1
38.93,56,3140,1
37.92,97,3196,1
37.36,74,2340,1
37.85,79,2597,1
38.13,84,2474,1
37.97,56,2450,1
37.11,72,2826,1
37.14,53,2238,1
38.52,117,2819,1
36.43,74,2463,1
37.8,82,2171,1
38.41,108,3102,1
36.79,47,2458,1
37.95,61,2945,1
37.8,55,2987,1
37.01,33,883,1
37.8,67,2269,1
37.62,72,2562,1
38.43,74,1652,1
36.8,79,2340,1
38.34,83,1896,1
38.79,83,3308,1
38.93,95,3339,1
37.79,98,3392,1
38.97,81,1961,1
38.43,116,4009,1
38.39,54,2770,1
37.77,53,2949,1
38.76,103,2650,1
38.45,65,2048,1
37.58,75,1959,1
37.67,93,2593,1
37.28,103,2948,1
38.83,67,2148,1
38.35,81,2620,1
36.99,95,2492,1
40.38,60,2310,1
37.7,78,3088,1
36.89,58,1490,1
38.78,75,2464,1
37.8,73,4035,1
37.25,69,1904,1
38.03,99,2189,1
38.81,64,2184,1
38.01,112,4161,1
38.16,75,2985,1
38.02,80,3386,1
37.55,46,1637,1
38.4,93,2045,1
38.66,87,1713,1
38.16,72,2374,1
37.05,27,1630,1
36.37,84,2681,1
38.69,71,2050,1
39.24,62,3604,1
37.02,96,3574,1
36.82,63,1865,1
37.72,66,2881,1
36.85,59,2168,1
36.14,73,1463,1
37.89,88,2750,1
38.46,99,2906,1
35.67,44,2961,1
37.47,99,2415,1
37.37,87,1998,1
37.22,64,2519,1
37.85,100,3312,1
38.31,99,1906,1
37.84,89,2891,1
37.33,61,2432,1
38.31,94,4068,1
38.75,108,3158,1
37.57,72,2869,1
38.02,86,2727,1
38.53,86,3719,1
37.95,109,3156,1
38.73,87,1997,1
38.3,77,2410,1
36.69,59,61,1
38.96,107,2114,1
37.27,84,1395,1
38.27,87,2026,1
37.89,83,2597,1
37.18,76,1080,1
36.52,68,2120,1
37.85,103,2209,1
38.35,43,2163,1
37.28,70,874,1
37.5,55,2728,1
37.93,86,2679,1
38.18,98,1822,1
38.23,85,3744,1
38.29,117,974,1
39.21,127,3874,1
36.44,93,2954,1
38.5,78,2419,1
38.0,47,1827,1
37.03,49,1510,1
39.28,102,3448,1
36.93,35,1992,1
38.21,86,3363,1
37.8,69,1895,1
37.55,68,1769,1
37.87,90,2543,1
38.64,98,3092,1
37.31,58,2061,1
36.15,47,1997,1
38.15,104,2858,1
37.21,83,2589,1
36.95,56,3434,1
38.14,109,3636,1
38.24,89,1732,1
37.12,48,1900,1
37.25,71,1761,1
37.01,66,2385,1
37.61,52,1420,1
38.44,112,3097,1
37.86,78,2831,1
37.77,85,2784,1
37.87,94,1945,1
36.81,85,3033,1
38.03,48,2607,1
38.71,117,2244,1
36.87,97,3074,1
37.66,56,1674,1
38.73,48,2561,1
36.86,37,1312,1
39.4,82,2771,1
36.63,49,1866,1
37.94,80,2760,1
39.17,81,2336,1
38.58,64,2646,1
37.45,70,3152,1
37.31,48,1179,1
37.32,71,2148,1
36.65,58,2763,1
38.5,93,2699,1
38.01,76,1493,1
37.35,32,2181,1
38.25,80,2682,1
37.65,84,2233,1
38.73,81,3109,1
38.8,87,2549,1
37.66,90,2289,1
38.67,96,2625,1
37.04,71,2424,1
37.73,76,1653,1
37.47,82,3257,1
37.28,104,1863,1
37.57,72,2053,1
37.41,72,3131,1
37.99,74,2663,1
38.11,116,2694,1
38.03,71,1759,1
39.23,72,3116,1
38.36,77,614,1
38.15,66,3343,1
36.92,51,2974,1
38.5,65,2599,1
37.12,60,2650,1
38.17,60,1057,1
36.71,83,2402,1
40.04,66,3223,1
38.48,71,3857,1
36.29,88,2587,1
38.25,40,1752,1
38.34,49,1341,1
38.97,102,2159,1
37.28,78,2061,1
39.6,80,2736,1
37.84,94,3612,1
38.22,92,1942,1
35.97,36,2625,1
36.74,59,1523,1
38.8,84,2561,1
36.91,91,2707,1
38.28,94,2299,1
36.99,64,1875,1
37.88,89,3686,1
39.66,44,2276,1
38.69,78,2030,1
38.71,78,3107,1
37.25,58,2085,1
37.91,59,1956,1
36.55,87,1922,1
37.87,62,2980,1
37.67,95,2958,1
38.66,35,2159,1
38.31,82,2950,1
37.99,69,2692,1
37.86,56,2336,1
37.57,96,2966,1
37.12,65,2532,1
37.74,84,2508,1
37.13,75,2163,1
36.87,97,2836,1
39.8,121,4316,1
38.6,85,2575,1
37.72,101,3035,1
38.31,55,3872,1
38.42,76,2690,1
40.83,100,2029,1
38.03,84,1983,1
38.83,44,1722,1
37.73,88,1004,1
38.34,94,2842,1
37.23,59,2754,1
37.96,49,3644,1
36.28,76,2116,1
39.3,86,2236,1
38.2,60,3005,1
37.45,90,3363,1
37.91,77,2005,1
38.4,78,2496,1
37.7,77,3052,1
37.21,78,3172,1
37.09,62,2767,1
37.61,75,2351,1
37.28,65,2153,1
37.09,49,1906,1
37.44,97,2773,1
37.68,86,3798,1
39.59,106,3933,1
37.45,60,2787,1
37.85,52,1913,1
38.23,53,1875,1
38.87,95,2169,1
37.92,93,2680,1
37.58,92,2916,1
37.21,82,2825,1
37.22,72,2583,1
38.25,47,1229,1
38.35,84,4024,1
38.72,78,1908,1
36.67,86,3397,1
37.5,63,4180,1
39.0,73,1851,1
36.87,78,2535,1
37.39,62,3332,1
38.0,78,1456,1
36.6,72,2580,1
36.28,77,2527,1
38.9,108,3178,1
38.55,89,2341,1
37.31,97,3508,1
37.5,36,1896,1
36.59,35,2195,1
38.48,67,3078,1
37.59,47,2494,1
38.0,43,2021,1
37.8,89,3305,1
38.93,74,3556,1
37.81,77,2141,1
39.23,87,2206,1
39.09,69,2836,1
38.35,58,1086,1
38.63,46,3280,1
37.82,81,3445,1
36.96,90,2770,1
38.29,88,2692,1
38.19,75,1421,1
38.23,48,2235,1
37.72,91,2028,1
38.77,85,3431,1
37.36,95,2736,1
37.74,101,4219,1
37.1,60,2079,1
38.02,60,3634,1
39.03,33,1173,1
37.53,64,2043,1
37.32,47,2037,1
37.86,70,2107,1
38.21,83,1253,1
38.37,61,2558,1
37.39,85,922,1
37.16,48,2820,1
38.62,111,3558,1
37.47,99,2264,1
37.79,101,3257,1
37.93,59,1455,1
39.76,72,2587,1
37.36,68,2580,1
38.9,89,2775,1
39.7,102,2417,1
38.13,67,3550,1
37.14,68,2643,1
37.83,73,2637,1
37.71,99,1650,1
37.73,94,3730,1
38.94,89,3169,1
37.85,54,2976,1
38.52,74,1266,1
38.73,70,2695,1
37.17,86,2497,1
37.79,74,2869,1
37.15,62,2401,1
36.43,56,1850,1
37.01,62,1936,1
37.53,41,1734,1
37.7,40,1575,1
37.68,63,2213,1
37.73,88,1864,1
38.0,60,1522,1
37.94,95,2947,1
36.95,91,3793,1
36.71,63,2326,1
39.04,61,3026,1
36.47,66,2580,1
37.55,84,2579,1
37.79,82,2213,1
38.45,106,3554,1
38.35,57,1800,1
39.07,90,3050,1
37.42,74,2359,1
38.62,65,2515,1
37.6,105,2731,1
37.07,52,2683,1
39.04,95,2936,1
39.19,101,2366,1
37.01,66,2904,1
36.66,47,1514,1
36.77,105,1340,1
37.24,49,2547,1
37.23,48,2787,1
37.59,87,2707,1
36.88,77,894,1
38.57,66,1518,1
37.28,56,1653,1
38.86,71,2457,1
38.06,65,1770,1
37.3,72,2152,1
39.61,101,2987,1
37.82,74,2691,1
37.79,97,2376,1
38.36,115,2582,1
38.43,87,2959,1
38.36,80,2669,1
39.28,78,4260,1
38.52,88,2574,1
37.43,65,1575,1
37.03,78,1893,1
37.72,86,2966,1
37.72,65,2821,1
38.26,84,2652,1
37.94,46,1253,1
38.52,75,3236,1
37.57,100,2567,1
37.28,59,868,1
37.34,79,2220,1
37.43,79,2086,1
39.41,93,2821,1
36.95,87,1781,1
36.66,33,1358,1
37.15,77,2298,1
37.71,89,2840,1
37.37,69,2058,1
37.39,101,2582,1
38.22,76,3300,1
38.14,50,2704,1
36.49,65,2001,1
36.85,63,2838,1
39.18,92,3012,1
36.74,89,2168,1
37.78,79,1921,1
37.94,97,2232,1
37.93,98,2883,1
37.56,95,2181,1
38.7,96,2198,1
38.17,90,3704,1
37.43,105,3715,1
38.54,108,3925,1
36.14,53,976,1
37.7,65,2244,1
38.25,114,2595,1
38.25,73,2698,1
38.51,87,2887,1
37.72,82,2707,1
38.98,74,3032,1
39.08,86,2797,1
37.31,100,2535,1
39.37,86,2881,1
35.93,81,1764,1
39.34,68,2673,1
38.33,72,2979,1
37.06,40,1805,1
38.72,96,2651,1
38.14,78,3736,1
38.85,116,3535,1
38.97,80,2067,1
38.43,75,3710,1
37.72,46,1253,1
36.44,81,1598,1
36.62,73,1760,1
36.21,62,1441,1
37.14,42,2963,1
37.19,72,2079,1
37.74,78,1879,1
38.55,77,3058,1
38.42,71,4819,1
37.93,79,2626,1
37.35,106,1796,1
37.67,87,3383,1
37.47,88,2963,1
36.22,54,1896,1
38.16,76,2994,1
37.83,113,2343,1
38.34,72,2121,1
37.19,48,2441,1
36.92,47,3236,1
35.63,56,2347,1
37.84,60,2629,1
36.69,73,2512,1
